date,CVS,Price Chopper,SUNY Albany,Walgreens,Albany Armory,Hannaford,Times Union Center,Walmart,Queensbury Mall
2021-04-16 14:00:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(9) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (68) Schenectady (136) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (60) Troy (79) Glenmont (86) Latham (78) Albany (75) Schenectady (86) Glenville (79) Amsterdam (102) ,Unavailable
2021-04-16 13:55:28,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(9) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (68) Schenectady (136) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Available East Greenbush (60) Troy (79) Glenmont (86) Latham (78) Albany (75) Schenectady (87) Glenville (79) Amsterdam (102) ,Unavailable
2021-04-16 13:50:25,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(9) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (68) Schenectady (136) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Available East Greenbush (60) Troy (79) Glenmont (87) Latham (78) Albany (75) Schenectady (87) Glenville (79) Amsterdam (102) ,Unavailable
2021-04-16 13:45:23,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(10) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (68) Schenectady (136) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Available East Greenbush (61) Troy (79) Glenmont (87) Latham (78) Albany (75) Schenectady (87) Glenville (79) Amsterdam (104) ,Unavailable
2021-04-16 13:40:22,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(10) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (68) Schenectady (136) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (61) Troy (79) Glenmont (87) Latham (78) Albany (74) Schenectady (87) Glenville (79) Amsterdam (104) ,Unavailable
2021-04-16 13:35:25,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(10) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (68) Schenectady (136) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (61) Troy (79) Glenmont (88) Latham (81) Albany (74) Schenectady (87) Glenville (79) Amsterdam (104) ,Unavailable
2021-04-16 13:30:32,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(10) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Schenectady (136) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (61) Troy (81) Glenmont (88) Latham (81) Albany (74) Schenectady (87) Glenville (79) Amsterdam (104) ,Unavailable
2021-04-16 13:25:26,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(11) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Schenectady (136) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (61) Troy (81) Glenmont (88) Latham (85) Albany (74) Schenectady (88) Glenville (80) Amsterdam (104) ,Unavailable
2021-04-16 13:20:30,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(11) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Schenectady (136) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (61) Troy (82) Glenmont (88) Latham (85) Albany (74) Schenectady (88) Glenville (80) Amsterdam (104) ,Unavailable
2021-04-16 13:15:21,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(12) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Schenectady (136) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (60) Troy (82) Glenmont (88) Latham (85) Albany (74) Schenectady (88) Glenville (80) Amsterdam (107) ,Unavailable
2021-04-16 13:10:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(12) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Schenectady (136) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (60) Troy (82) Glenmont (88) Latham (85) Albany (74) Schenectady (88) Glenville (80) Amsterdam (107) ,Unavailable
2021-04-16 13:05:25,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(9) Scotia(5) Malta(13) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (60) Troy (82) Glenmont (88) Latham (86) Albany (74) Schenectady (89) Glenville (80) Amsterdam (107) ,Unavailable
2021-04-16 13:00:25,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(9) Scotia(5) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (71) Loudonville (69) Rotterdam (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (62) Troy (85) Glenmont (88) Latham (86) Albany (74) Schenectady (89) Glenville (80) Amsterdam (107) ,Unavailable
2021-04-16 12:55:28,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(9) Scotia(5) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (72) Loudonville (70) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (62) Troy (85) Glenmont (88) Latham (86) Albany (74) Schenectady (89) Glenville (80) Amsterdam (107) ,Unavailable
2021-04-16 12:50:22,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(9) Scotia(5) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (72) Loudonville (70) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (62) Troy (85) Glenmont (90) Latham (88) Albany (74) Schenectady (90) Glenville (80) Amsterdam (107) ,Unavailable
2021-04-16 12:45:26,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (62) Troy (87) Glenmont (90) Latham (88) Albany (74) Schenectady (90) Glenville (80) Amsterdam (108) ,Unavailable
2021-04-16 12:40:25,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (62) Troy (87) Glenmont (90) Latham (88) Albany (74) Schenectady (90) Glenville (80) Amsterdam (108) ,Unavailable
2021-04-16 12:35:26,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(5) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (62) Troy (87) Glenmont (92) Latham (89) Albany (74) Glenville (80) Amsterdam (108) ,Unavailable
2021-04-16 12:30:23,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (63) Troy (89) Glenmont (92) Latham (89) Albany (74) Glenville (80) Amsterdam (108) ,Unavailable
2021-04-16 12:25:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (63) Troy (89) Glenmont (92) Latham (89) Albany (74) Glenville (80) Amsterdam (108) ,Unavailable
2021-04-16 12:20:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (63) Troy (89) Latham (89) Albany (74) Glenville (82) Amsterdam (108) ,Unavailable
2021-04-16 12:15:30,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (63) Troy (90) Latham (89) Albany (74) Glenville (82) Amsterdam (108) ,Unavailable
2021-04-16 12:10:25,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(14) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (69) Troy (90) Latham (89) Albany (74) Glenville (82) Amsterdam (108) ,Unavailable
2021-04-16 12:05:27,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(15) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (69) Troy (90) Latham (89) Albany (74) Glenville (85) Amsterdam (108) ,Unavailable
2021-04-16 12:00:30,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(6) Malta(15) Saratoga(5),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (69) Troy (91) Latham (89) Albany (74) Glenville (85) Amsterdam (108) ,Unavailable
2021-04-16 11:55:47,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (78) Troy (91) Latham (89) Albany (75) Glenville (85) Amsterdam (107) ,Unavailable
2021-04-16 11:51:29,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(6),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (70) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (78) Troy (91) Latham (89) Albany (75) Glenville (86) Amsterdam (107) ,Unavailable
2021-04-16 11:47:31,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(7),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (69) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (78) Latham (89) Albany (75) Glenville (86) Amsterdam (107) ,Unavailable
2021-04-16 11:41:12,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(7),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (69) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Latham Troy Colonie,Unavailable,Available East Greenbush (78) Latham (89) Albany (75) Glenville (86) Amsterdam (107) ,Unavailable
2021-04-16 11:35:32,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(7),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (69) Rotterdam (138) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Latham Troy Colonie,Unavailable,Available Latham (89) Albany (75) Glenville (86) Amsterdam (108) ,Unavailable
2021-04-16 11:30:29,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(7),"Available Crossgates Mall, Former Lord & Taylor Lower Level ",Available Watervliet (73) Loudonville (69) Schenectady (137) ,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Latham Troy Colonie,Unavailable,Available Latham (89) Albany (75) Glenville (87) Amsterdam (108) ,Unavailable
2021-04-16 11:25:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(8) Malta(15) Saratoga(7),Unavailable,Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Latham Troy Colonie,Unavailable,Available Albany (75) Glenville (87) Amsterdam (108) ,Available Queensbury Aviation Mall - Sears 
2021-04-16 11:20:24,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(9) Malta(15) Saratoga(7),Unavailable,Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Latham Troy Colonie,Unavailable,Available Glenville (87) Amsterdam (110) ,Available Queensbury Aviation Mall - Sears 
2021-04-16 11:15:27,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(10) Malta(15) Saratoga(7),Unavailable,Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Available Amsterdam (110) ,Available Queensbury Aviation Mall - Sears 
2021-04-16 11:10:21,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(11) Malta(15) Saratoga(7),Unavailable,Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Ballston Lake Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Available Amsterdam (110) ,Available Queensbury Aviation Mall - Sears 
2021-04-16 11:05:22,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(12) Malta(15) Saratoga(7),Unavailable,Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Unavailable,Available Queensbury Aviation Mall - Sears 
2021-04-16 11:00:19,Available Albany Colonie Queensbury Schenectady Troy Wynantskill ,Available Schenectady(10) Schenectady(8) Schenectady(10) Scotia(12) Malta(15) Saratoga(8),Unavailable,Unavailable,"Available **Washington Avenue Armory - Albany, Schenectady, Troy  ",Available Albany Voorheesville Ballston Spa Latham Troy Colonie,Unavailable,Unavailable,Available Queensbury Aviation Mall - Sears 
